AK,934
AL,4314
AR,2198
AZ,7314
CA,28678
CO,4423
CT,2640
DC,4039
DE,1085
FL,26642
GA,8604
HI,1436
IA,1687
ID,1053
IL,6694
IN,3979
KS,2165
KY,3117
LA,3372
MA,4592
MD,3655
ME,1102
MI,6357
MN,3260
MO,3159
MS,1357
MT,737
NC,7042
ND,506
NE,1192
NH,1056
NJ,7014
NM,1033
NV,3286
NY,19539
OH,8003
OK,2512
OR,3709
PA,9228
PR,395
RI,702
SC,4028
SD,343
TN,5780
TX,25253
UT,1420
VA,6063
VT,444
WA,5882
WI,3005
WV,579
WY,303
