AK,821
AL,3079
AR,1908
AZ,5813
CA,25566
CO,3938
CT,2207
DC,3177
DE,802
FL,19039
GA,5802
HI,1217
IA,1424
ID,852
IL,5709
IN,3126
KS,1815
KY,2261
LA,2761
MA,3869
MD,3029
ME,897
MI,5272
MN,2864
MO,2401
MS,834
MT,598
NC,5452
ND,374
NE,1065
NH,834
NJ,5616
NM,890
NV,2520
NY,16873
OH,6240
OK,1814
OR,3588
PA,7231
PR,383
RI,631
SC,2792
SD,314
TN,3919
TX,19336
UT,1260
VA,4637
VT,358
WA,4968
WI,2421
WV,435
WY,219
