AK,833
AL,3310
AR,1922
AZ,5985
CA,24872
CO,3819
CT,2196
DC,3263
DE,846
FL,22529
GA,6753
HI,1226
IA,1413
ID,925
IL,5852
IN,3319
KS,1785
KY,2432
LA,2896
MA,3810
MD,3109
ME,973
MI,5276
MN,2740
MO,2564
MS,1020
MT,608
NC,5810
ND,468
NE,1047
NH,785
NJ,5895
NM,907
NV,2643
NY,16575
OH,6323
OK,1968
OR,3267
PA,7472
PR,366
RI,569
SC,3157
SD,285
TN,4431
TX,20638
UT,1225
VA,4979
VT,374
WA,5003
WI,2472
WV,464
WY,259
